tick,N,density,sig_density,g14,g15,g16,g19,trust,cult_div,valence,arousal,pred_cum,total_energy,rate,elapsed_h,max_gen
246000,12000,0.1500,0,0.7076,0.6910,0.1110,0.2964,0.9826,0.119738,-0.0001,0.0041,0,251962518.9,48.9,0.0341,14
248000,11998,0.1500,0,0.7084,0.6909,0.1110,0.2953,0.9832,0.119666,-0.0001,0.0043,0,251170738.7,48.7,0.0457,14
250000,11999,0.1500,0,0.7087,0.6908,0.1110,0.2950,0.9833,0.119676,-0.0000,0.0041,0,248443916.7,48.7,0.0570,14
252000,11998,0.1500,0,0.7089,0.6909,0.1111,0.2944,0.9813,0.119581,-0.0000,0.0042,0,246840819.2,48.3,0.0690,14
254000,12000,0.1500,0,0.7094,0.6908,0.1109,0.2936,0.9827,0.119564,-0.0000,0.0033,0,251178299.8,49.6,0.0785,15
256000,12000,0.1500,0,0.7102,0.6904,0.1109,0.2923,0.9820,0.119598,-0.0001,0.0043,0,251797999.8,50.1,0.0887,15
258000,11999,0.1500,0,0.7105,0.6902,0.1108,0.2919,0.9827,0.119584,0.0000,0.0034,0,259793944.0,50.1,0.0999,15
260000,12000,0.1500,0,0.7112,0.6903,0.1100,0.2902,0.9824,0.119547,-0.0001,0.0030,0,264210682.5,50.8,0.1094,15
262000,12000,0.1500,0,0.7110,0.6904,0.1098,0.2904,0.9820,0.119538,-0.0002,0.0048,0,264654478.4,42.5,0.0131,15
264000,12000,0.1500,0,0.7116,0.6907,0.1090,0.2885,0.9818,0.119543,-0.0001,0.0045,0,253700796.2,37.8,0.0294,15
266000,12000,0.1500,0,0.7122,0.6905,0.1091,0.2873,0.9825,0.119480,-0.0001,0.0042,0,250291882.9,37.6,0.0444,15
268000,12000,0.1500,0,0.7134,0.6903,0.1091,0.2858,0.9809,0.119455,-0.0001,0.0036,0,248515871.6,37.9,0.0586,15
270000,12000,0.1500,0,0.7140,0.6901,0.1090,0.2848,0.9817,0.119383,-0.0001,0.0034,0,247931353.4,38.3,0.0725,15
272000,11999,0.1500,0,0.7144,0.6901,0.1089,0.2839,0.9818,0.119315,-0.0001,0.0035,0,247243082.3,38.6,0.0863,16
274000,11997,0.1500,0,0.7148,0.6901,0.1088,0.2832,0.9820,0.119265,-0.0001,0.0044,0,252832593.7,39.7,0.0979,16
276000,12000,0.1500,0,0.7150,0.6900,0.1089,0.2830,0.9821,0.119204,-0.0000,0.0031,0,255623995.0,40.2,0.1105,16
278000,12000,0.1500,0,0.7153,0.6901,0.1084,0.2819,0.9821,0.119182,-0.0000,0.0034,0,260931561.7,40.7,0.1229,16
280000,11999,0.1500,0,0.7153,0.6905,0.1072,0.2810,0.9801,0.119262,-0.0003,0.0038,0,267139905.0,41.3,0.1346,16
282000,11996,0.1499,0,0.7150,0.6909,0.1066,0.2807,0.9830,0.119294,-0.0001,0.0046,0,262323260.5,37.5,0.0148,16
284000,12000,0.1500,0,0.7158,0.6908,0.1064,0.2791,0.9831,0.119268,-0.0000,0.0035,0,252253757.0,35.6,0.0312,16
286000,12000,0.1500,0,0.7161,0.6908,0.1064,0.2785,0.9827,0.119213,-0.0001,0.0035,0,250801931.5,35.9,0.0464,16
288000,12000,0.1500,0,0.7163,0.6908,0.1064,0.2779,0.9825,0.119187,0.0000,0.0042,0,247586940.2,36.0,0.0617,16
290000,11999,0.1500,0,0.7163,0.6907,0.1064,0.2776,0.9813,0.119106,-0.0001,0.0044,0,247069160.3,36.5,0.0762,16
292000,11999,0.1500,0,0.7166,0.6906,0.1063,0.2770,0.9813,0.119052,-0.0000,0.0033,0,249046887.5,37.1,0.0899,17
294000,12000,0.1500,0,0.7172,0.6905,0.1062,0.2760,0.9820,0.118967,-0.0002,0.0036,0,251232846.7,37.6,0.1034,17
296000,12000,0.1500,0,0.7175,0.6905,0.1061,0.2753,0.9822,0.118981,-0.0003,0.0036,0,258329375.4,38.6,0.1152,17
298000,12000,0.1500,0,0.7182,0.6908,0.1051,0.2736,0.9830,0.118959,-0.0000,0.0033,0,261781736.6,38.9,0.1286,17
300000,12000,0.1500,0,0.7184,0.6906,0.1054,0.2734,0.9826,0.118990,-0.0001,0.0041,0,266076814.0,39.4,0.1412,17
